Suburb,Rooms,Type,Price,Method,SellerG,Date,Distance,Bathroom,Car,Landsize,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,month
Surrey Hills,4,h,1650000.0,S,Fletchers,2016-05-22,11.2,1,0,437.0,Boroondara City Council,-37.8285,145.1079,Southern Metropolitan,5457.0,5
Surrey Hills,5,h,1518000.0,S,Fletchers,2016-04-23,11.2,2,1,632.0,Boroondara City Council,-37.8352,145.1023,Southern Metropolitan,5457.0,4
Surrey Hills,3,h,1560000.0,S,hockingstuart,2016-09-24,11.2,2,1,335.0,Boroondara City Council,-37.8165,145.0981,Southern Metropolitan,5457.0,9
Surrey Hills,3,h,1185000.0,S,Ray,2017-02-25,11.2,2,2,267.0,Boroondara City Council,-37.8302,145.1046,Southern Metropolitan,5457.0,2
Surrey Hills,3,t,865000.0,S,Noel,2017-02-25,11.2,1,1,217.0,Boroondara City Council,-37.8275,145.1032,Southern Metropolitan,5457.0,2
Surrey Hills,3,h,1135000.0,S,Jellis,2017-02-25,11.2,1,2,414.0,Boroondara City Council,-37.8365,145.11,Southern Metropolitan,5457.0,2
Surrey Hills,4,h,2160000.0,PI,Jellis,2017-02-25,11.2,3,4,1064.0,Boroondara City Council,-37.8324,145.1018,Southern Metropolitan,5457.0,2
Surrey Hills,2,u,899000.0,S,Noel,2017-02-25,11.2,1,1,226.0,Boroondara City Council,-37.8327,145.1019,Southern Metropolitan,5457.0,2
Surrey Hills,6,h,2000000.0,VB,Jellis,2016-07-26,11.2,3,4,650.0,Boroondara City Council,-37.8264,145.1029,Southern Metropolitan,5457.0,7
Surrey Hills,3,h,2300000.0,S,Fletchers,2016-06-27,11.2,2,1,735.0,Boroondara City Council,-37.8182,145.096,Southern Metropolitan,5457.0,6
Surrey Hills,2,u,520000.0,S,Woodards,2016-06-27,11.2,1,1,0.0,Boroondara City Council,-37.8138,145.0879,Southern Metropolitan,5457.0,6
Surrey Hills,5,h,2450000.0,S,Marshall,2016-06-27,11.2,4,2,1076.0,Boroondara City Council,-37.8141,145.0936,Southern Metropolitan,5457.0,6
Surrey Hills,2,u,600000.0,VB,Noel,2016-11-27,11.2,1,2,124.0,Boroondara City Council,-37.8159,145.0902,Southern Metropolitan,5457.0,11
Surrey Hills,3,h,2180000.0,SP,Jellis,2016-11-27,11.2,1,2,441.0,Boroondara City Council,-37.8204,145.0887,Southern Metropolitan,5457.0,11
Surrey Hills,4,h,2760000.0,S,Marshall,2016-11-27,11.2,2,4,924.0,Boroondara City Council,-37.8168,145.1011,Southern Metropolitan,5457.0,11
Surrey Hills,2,u,813000.0,S,Fletchers,2016-01-28,11.2,1,2,108.0,Boroondara City Council,-37.8276,145.1023,Southern Metropolitan,5457.0,1
Surrey Hills,3,h,1205000.0,S,Fletchers,2016-01-28,11.2,1,2,490.0,Boroondara City Council,-37.8361,145.1006,Southern Metropolitan,5457.0,1
Surrey Hills,3,h,1251000.0,S,Woodards,2016-05-28,11.2,2,1,536.0,Boroondara City Council,-37.8309,145.0946,Southern Metropolitan,5457.0,5
Surrey Hills,6,h,1650000.0,PI,Noel,2016-05-28,11.2,3,2,713.0,Boroondara City Council,-37.8328,145.10399999999998,Southern Metropolitan,5457.0,5
Surrey Hills,2,h,600000.0,VB,Jellis,2016-05-28,11.2,1,1,163.0,Boroondara City Council,-37.8294,145.0913,Southern Metropolitan,5457.0,5
Surrey Hills,4,h,1835000.0,SP,Jellis,2016-05-28,11.2,2,2,619.0,Boroondara City Council,-37.8171,145.0934,Southern Metropolitan,5457.0,5
Surrey Hills,2,u,778500.0,S,Noel,2016-05-28,11.2,1,1,170.0,Boroondara City Council,-37.8186,145.0892,Southern Metropolitan,5457.0,5
Surrey Hills,4,h,1751000.0,S,Jellis,2016-08-28,11.2,1,3,627.0,Boroondara City Council,-37.8176,145.0941,Southern Metropolitan,5457.0,8
Surrey Hills,2,u,694000.0,S,Noel,2016-08-28,11.2,1,1,0.0,Boroondara City Council,-37.8174,145.0893,Southern Metropolitan,5457.0,8
Templestowe Lower,3,h,1150000.0,S,Ray,2016-03-09,13.8,2,2,649.0,Manningham City Council,-37.7642,145.1157,Eastern Metropolitan,5420.0,3
Templestowe Lower,4,h,1201000.0,SP,Zahn,2016-03-09,13.8,2,2,657.0,Manningham City Council,-37.7624,145.1175,Eastern Metropolitan,5420.0,3
Templestowe Lower,4,h,1165000.0,S,Barry,2016-03-12,13.8,2,4,673.0,Manningham City Council,-37.7647,145.1246,Eastern Metropolitan,5420.0,3
Templestowe Lower,3,h,1098000.0,S,Philip,2016-03-12,13.8,2,1,649.0,Manningham City Council,-37.7615,145.1154,Eastern Metropolitan,5420.0,3
Templestowe Lower,3,h,742500.0,S,Philip,2016-03-12,13.8,1,2,313.0,Manningham City Council,-37.7556,145.0946,Eastern Metropolitan,5420.0,3
Templestowe Lower,5,h,1050000.0,PI,Barry,2017-04-03,13.8,3,2,728.0,Manningham City Council,-37.7601,145.1229,Eastern Metropolitan,5420.0,4
Templestowe Lower,4,h,1257000.0,S,Barry,2017-04-03,13.8,3,2,706.0,Manningham City Council,-37.7597,145.1058,Eastern Metropolitan,5420.0,4
Templestowe Lower,4,t,1065000.0,S,Jellis,2017-04-03,13.8,2,2,286.92402148887186,Manningham City Council,,,Eastern Metropolitan,5420.0,4
Templestowe Lower,3,h,1101000.0,S,Barry,2016-04-06,13.8,2,2,643.0,Manningham City Council,-37.7602,145.1166,Eastern Metropolitan,5420.0,4
Templestowe Lower,3,u,641000.0,S,Jellis,2016-04-06,13.8,1,2,349.0,Manningham City Council,-37.7694,145.1082,Eastern Metropolitan,5420.0,4
Templestowe Lower,3,t,736500.0,S,Jellis,2016-04-06,13.8,1,2,286.92402148887186,Manningham City Council,,,Eastern Metropolitan,5420.0,4
Templestowe Lower,8,h,1150000.0,PI,Barry,2016-04-06,13.8,4,3,668.0,Manningham City Council,-37.7733,145.1198,Eastern Metropolitan,5420.0,4
Templestowe Lower,4,h,1000000.0,VB,Jellis,2016-04-06,13.8,2,2,648.7162568807339,Manningham City Council,,,Eastern Metropolitan,5420.0,4
Templestowe Lower,3,h,1200000.0,S,Jellis,2016-06-08,13.8,1,2,730.0,Manningham City Council,-37.76,145.1054,Eastern Metropolitan,5420.0,6
Templestowe Lower,4,h,990000.0,PI,Barry,2016-06-08,13.8,2,2,652.0,Manningham City Council,-37.7573,145.0994,Eastern Metropolitan,5420.0,6
Templestowe Lower,4,h,1500000.0,SP,Jellis,2016-07-05,13.8,2,2,420.0,Manningham City Council,-37.766999999999996,145.119,Eastern Metropolitan,5420.0,7
Templestowe Lower,3,h,1290000.0,S,Barry,2016-07-11,13.8,1,2,900.0,Manningham City Council,-37.764,145.1097,Eastern Metropolitan,5420.0,7
Templestowe Lower,3,h,1105000.0,S,Philip,2016-08-10,13.8,1,2,648.7162568807339,Manningham City Council,,,Eastern Metropolitan,5420.0,8
Templestowe Lower,4,h,790000.0,PI,Mason,2016-08-10,13.8,2,5,671.0,Manningham City Council,-37.7631,145.1108,Eastern Metropolitan,5420.0,8
Templestowe Lower,5,h,950000.0,PI,Barry,2016-10-09,13.8,3,2,700.0,Manningham City Council,-37.7658,145.124,Eastern Metropolitan,5420.0,10
Templestowe Lower,4,h,1421000.0,S,Barry,2016-10-09,13.8,2,2,650.0,Manningham City Council,-37.7694,145.1222,Eastern Metropolitan,5420.0,10
Templestowe Lower,3,h,1051000.0,S,Jellis,2016-10-12,13.8,2,1,962.0,Manningham City Council,-37.7644,145.112,Eastern Metropolitan,5420.0,10
Templestowe Lower,3,h,1065000.0,S,Ray,2016-10-12,13.8,1,2,664.0,Manningham City Council,-37.7637,145.1117,Eastern Metropolitan,5420.0,10
Templestowe Lower,4,h,1120000.0,PI,Barry,2016-10-12,13.8,2,2,636.0,Manningham City Council,-37.773,145.1074,Eastern Metropolitan,5420.0,10
Templestowe Lower,2,t,692000.0,S,Philip,2017-11-02,13.8,1,2,286.92402148887186,Manningham City Council,,,Eastern Metropolitan,5420.0,11
Templestowe Lower,5,h,1710000.0,S,Barry,2017-11-03,13.8,2,2,666.0,Manningham City Council,-37.7692,145.1253,Eastern Metropolitan,5420.0,11
Templestowe Lower,4,h,1280000.0,PI,Jellis,2016-12-11,13.8,2,2,681.0,Manningham City Council,-37.7646,145.1167,Eastern Metropolitan,5420.0,12
Templestowe Lower,5,h,750000.0,PI,hockingstuart,2016-12-11,13.8,3,4,800.0,Manningham City Council,-37.7696,145.1078,Eastern Metropolitan,5420.0,12
Templestowe Lower,3,h,982000.0,S,Fletchers,2016-08-13,13.8,1,2,648.7162568807339,Manningham City Council,,,Eastern Metropolitan,5420.0,8
Templestowe Lower,4,h,958000.0,S,Barry,2016-08-13,13.8,2,2,648.7162568807339,Manningham City Council,,,Eastern Metropolitan,5420.0,8
Templestowe Lower,4,h,1000000.0,VB,hockingstuart,2016-08-13,13.8,3,2,728.0,Manningham City Council,-37.768,145.1027,Eastern Metropolitan,5420.0,8
Templestowe Lower,2,t,678000.0,S,Barry,2016-10-15,13.8,1,1,340.0,Manningham City Council,-37.7564,145.1195,Eastern Metropolitan,5420.0,10
Templestowe Lower,4,h,1210000.0,S,Ray,2016-04-16,13.8,2,2,648.7162568807339,Manningham City Council,,,Eastern Metropolitan,5420.0,4
Templestowe Lower,3,h,1010000.0,S,Barry,2016-04-16,13.8,2,2,751.0,Manningham City Council,-37.77,145.1025,Eastern Metropolitan,5420.0,4
Templestowe Lower,4,h,1000000.0,PI,Jellis,2016-07-16,13.8,2,2,648.7162568807339,Manningham City Council,,,Eastern Metropolitan,5420.0,7
Templestowe Lower,3,h,905000.0,S,Barry,2016-09-17,13.8,1,2,648.7162568807339,Manningham City Council,,,Eastern Metropolitan,5420.0,9
Templestowe Lower,4,h,1325000.0,S,Fletchers,2016-09-17,13.8,3,2,740.0,Manningham City Council,-37.7728,145.1271,Eastern Metropolitan,5420.0,9
Templestowe Lower,4,h,1180000.0,S,Jellis,2017-03-18,13.8,2,2,648.7162568807339,Manningham City Council,,,Eastern Metropolitan,5420.0,3
Templestowe Lower,3,u,888000.0,S,Philip,2017-03-18,13.8,1,1,477.8968565815324,Manningham City Council,,,Eastern Metropolitan,5420.0,3
Templestowe Lower,3,h,1210000.0,PI,Barry,2017-03-18,13.8,1,1,794.0,Manningham City Council,-37.7569,145.1179,Eastern Metropolitan,5420.0,3
Templestowe Lower,3,t,766000.0,S,Barry,2017-03-18,13.8,1,1,226.0,Manningham City Council,-37.7567,145.1209,Eastern Metropolitan,5420.0,3
Templestowe Lower,3,h,982000.0,S,Barry,2016-06-18,13.8,2,2,652.0,Manningham City Council,-37.7629,145.1157,Eastern Metropolitan,5420.0,6
Templestowe Lower,4,h,945000.0,PI,Jellis,2016-06-18,13.8,2,2,675.0,Manningham City Council,-37.764,145.1145,Eastern Metropolitan,5420.0,6
Templestowe Lower,3,u,725000.0,S,Barry,2016-06-18,13.8,1,1,465.0,Manningham City Council,-37.7549,145.1185,Eastern Metropolitan,5420.0,6
Templestowe Lower,4,h,975000.0,S,Fletchers,2016-11-19,13.8,2,2,953.0,Manningham City Council,-37.7625,145.1256,Eastern Metropolitan,5420.0,11
Templestowe Lower,3,h,1211000.0,S,Philip,2016-11-19,13.8,2,2,875.0,Manningham City Council,-37.766999999999996,145.1097,Eastern Metropolitan,5420.0,11
Templestowe Lower,3,h,1500500.0,SP,Parkes,2016-11-19,13.8,1,2,648.7162568807339,Manningham City Council,,,Eastern Metropolitan,5420.0,11
Templestowe Lower,4,h,1100000.0,PI,Barry,2016-11-19,13.8,2,4,654.0,Manningham City Council,-37.7639,145.1145,Eastern Metropolitan,5420.0,11
Templestowe Lower,3,h,1155000.0,S,Barry,2016-05-22,13.8,1,1,770.0,Manningham City Council,-37.77,145.1089,Eastern Metropolitan,5420.0,5
Templestowe Lower,5,h,890000.0,S,Barry,2016-05-22,13.8,3,2,648.7162568807339,Manningham City Council,,,Eastern Metropolitan,5420.0,5
Templestowe Lower,4,h,920000.0,PI,Barry,2016-08-22,13.8,2,2,678.0,Manningham City Council,-37.7613,145.1047,Eastern Metropolitan,5420.0,8
Templestowe Lower,4,h,1100000.0,PI,hockingstuart,2016-08-22,13.8,2,2,648.7162568807339,Manningham City Council,,,Eastern Metropolitan,5420.0,8
Templestowe Lower,3,h,940000.0,S,Jellis,2016-04-23,13.8,1,1,661.0,Manningham City Council,-37.7611,145.1168,Eastern Metropolitan,5420.0,4
Templestowe Lower,3,h,1053000.0,S,Ray,2016-09-24,13.8,1,1,726.0,Manningham City Council,-37.7656,145.1017,Eastern Metropolitan,5420.0,9
Templestowe Lower,3,u,725000.0,SP,Ray,2016-09-24,13.8,1,1,477.8968565815324,Manningham City Council,,,Eastern Metropolitan,5420.0,9
Templestowe Lower,3,h,1002000.0,S,Barry,2016-09-24,13.8,1,2,799.0,Manningham City Council,-37.7698,145.1028,Eastern Metropolitan,5420.0,9
Templestowe Lower,4,h,850000.0,S,Lindellas,2017-02-25,13.8,2,2,648.7162568807339,Manningham City Council,,,Eastern Metropolitan,5420.0,2
Templestowe Lower,3,u,755000.0,S,Barry,2017-02-25,13.8,1,2,265.0,Manningham City Council,-37.7705,145.1152,Eastern Metropolitan,5420.0,2
Templestowe Lower,3,h,1050000.0,S,Barry,2017-02-25,13.8,1,2,648.7162568807339,Manningham City Council,,,Eastern Metropolitan,5420.0,2
Templestowe Lower,4,h,1100000.0,VB,Lindellas,2017-02-25,13.8,2,2,648.7162568807339,Manningham City Council,,,Eastern Metropolitan,5420.0,2
Templestowe Lower,4,h,1209000.0,S,Barry,2016-07-26,13.8,2,2,770.0,Manningham City Council,-37.7617,145.1065,Eastern Metropolitan,5420.0,7
Templestowe Lower,5,h,2080000.0,S,Barry,2016-07-26,13.8,4,2,646.0,Manningham City Council,-37.7625,145.1043,Eastern Metropolitan,5420.0,7
Templestowe Lower,4,h,1175000.0,PI,Barry,2016-06-27,13.8,2,2,648.7162568807339,Manningham City Council,,,Eastern Metropolitan,5420.0,6
Templestowe Lower,3,h,1050000.0,SP,Philip,2016-06-27,13.8,1,2,727.0,Manningham City Council,-37.7647,145.1051,Eastern Metropolitan,5420.0,6
Templestowe Lower,4,h,1118000.0,S,Philip,2016-06-27,13.8,2,2,705.0,Manningham City Council,-37.7595,145.1176,Eastern Metropolitan,5420.0,6
Templestowe Lower,4,h,1070000.0,PI,Jellis,2016-06-27,13.8,2,2,637.0,Manningham City Council,-37.7683,145.1188,Eastern Metropolitan,5420.0,6
Templestowe Lower,4,h,903000.0,S,Barry,2016-06-27,13.8,1,2,618.0,Manningham City Council,-37.7564,145.1043,Eastern Metropolitan,5420.0,6
Templestowe Lower,3,h,1220000.0,SP,Jellis,2016-11-27,13.8,1,2,720.0,Manningham City Council,-37.7668,145.1086,Eastern Metropolitan,5420.0,11
Templestowe Lower,4,h,1222000.0,S,Fletchers,2016-11-27,13.8,2,4,732.0,Manningham City Council,-37.7704,145.1247,Eastern Metropolitan,5420.0,11
Templestowe Lower,5,h,1097500.0,S,Barry,2016-11-27,13.8,3,2,648.7162568807339,Manningham City Council,,,Eastern Metropolitan,5420.0,11
Templestowe Lower,3,h,2025000.0,S,Jellis,2016-11-27,13.8,1,2,796.0,Manningham City Council,-37.7726,145.1149,Eastern Metropolitan,5420.0,11
Templestowe Lower,3,u,755000.0,S,Fletchers,2016-11-27,13.8,1,1,477.8968565815324,Manningham City Council,,,Eastern Metropolitan,5420.0,11
Templestowe Lower,4,h,1505000.0,S,hockingstuart,2016-11-27,13.8,2,2,648.7162568807339,Manningham City Council,,,Eastern Metropolitan,5420.0,11
Templestowe Lower,4,h,1650000.0,PI,Jellis,2016-11-27,13.8,2,2,673.0,Manningham City Council,-37.7647,145.1186,Eastern Metropolitan,5420.0,11
Templestowe Lower,4,h,1182500.0,S,Barry,2016-11-27,13.8,2,2,650.0,Manningham City Council,-37.7764,145.1216,Eastern Metropolitan,5420.0,11
Templestowe Lower,4,h,1020000.0,S,Barry,2016-11-27,13.8,2,2,652.0,Manningham City Council,-37.7557,145.0957,Eastern Metropolitan,5420.0,11
Templestowe Lower,5,h,970000.0,PI,Barry,2016-05-28,13.8,3,2,648.7162568807339,Manningham City Council,,,Eastern Metropolitan,5420.0,5
Templestowe Lower,3,h,838000.0,S,Barry,2016-05-28,13.8,2,1,467.0,Manningham City Council,-37.7699,145.1081,Eastern Metropolitan,5420.0,5
Templestowe Lower,3,h,650000.0,VB,RT,2016-05-28,13.8,1,2,327.0,Manningham City Council,-37.7709,145.1104,Eastern Metropolitan,5420.0,5
Templestowe Lower,4,h,870000.0,PI,Barry,2016-05-28,13.8,1,2,826.0,Manningham City Council,-37.7629,145.112,Eastern Metropolitan,5420.0,5
Templestowe Lower,4,h,1150000.0,PI,Barry,2016-05-28,13.8,2,2,648.7162568807339,Manningham City Council,,,Eastern Metropolitan,5420.0,5
Templestowe Lower,3,h,1509000.0,S,Barry,2016-05-28,13.8,2,2,812.0,Manningham City Council,-37.7714,145.1141,Eastern Metropolitan,5420.0,5
Templestowe Lower,6,h,1363000.0,S,Jellis,2016-08-28,13.8,3,2,648.7162568807339,Manningham City Council,,,Eastern Metropolitan,5420.0,8
Templestowe Lower,4,h,1309000.0,S,Barry,2016-08-28,13.8,2,2,648.7162568807339,Manningham City Council,,,Eastern Metropolitan,5420.0,8
Templestowe Lower,4,h,1358500.0,S,Barry,2016-08-28,13.8,2,2,742.0,Manningham City Council,-37.7701,145.1131,Eastern Metropolitan,5420.0,8
Templestowe Lower,4,h,870000.0,PI,Barry,2016-07-30,13.8,2,2,648.7162568807339,Manningham City Council,,,Eastern Metropolitan,5420.0,7
Thornbury,3,u,510000.0,VB,Jellis,2016-03-09,6.5,1,1,0.0,Darebin City Council,-37.7591,145.0211,Northern Metropolitan,8870.0,3
Thornbury,2,u,470000.0,S,Jellis,2016-03-12,6.5,1,1,0.0,Darebin City Council,-37.7561,145.0067,Northern Metropolitan,8870.0,3
Thornbury,3,h,1470000.0,S,McGrath,2016-03-12,6.5,1,2,648.7162568807339,Darebin City Council,,,Northern Metropolitan,8870.0,3
Thornbury,2,u,435000.0,PI,Harcourts,2016-03-12,6.5,1,1,1054.0,Darebin City Council,-37.7622,144.9953,Northern Metropolitan,8870.0,3
Thornbury,1,u,517500.0,S,Harcourts,2016-03-12,6.5,1,0,0.0,Darebin City Council,-37.762,144.996,Northern Metropolitan,8870.0,3
Thornbury,1,u,370000.0,VB,Jellis,2016-03-12,6.5,1,1,0.0,Darebin City Council,-37.7634,145.02100000000002,Northern Metropolitan,8870.0,3
Thornbury,2,u,520000.0,S,Barry,2016-03-12,6.5,1,1,477.8968565815324,Darebin City Council,,,Northern Metropolitan,8870.0,3
Thornbury,2,t,805000.0,S,Nelson,2016-04-02,6.5,1,2,164.0,Darebin City Council,-37.7536,144.9825,Northern Metropolitan,8870.0,4
Thornbury,5,h,1645000.0,S,Nelson,2016-04-02,6.5,3,2,648.7162568807339,Darebin City Council,,,Northern Metropolitan,8870.0,4
Thornbury,2,t,630000.0,PI,Ray,2017-04-03,6.5,1,2,286.92402148887186,Darebin City Council,,,Northern Metropolitan,8870.0,4
Thornbury,4,h,1428888.0,SP,Miles,2017-04-03,6.5,2,1,470.0,Darebin City Council,-37.7601,145.0122,Northern Metropolitan,8870.0,4
Thornbury,2,h,940000.0,S,Nelson,2016-07-05,6.5,1,1,372.0,Darebin City Council,-37.7631,145.0091,Northern Metropolitan,8870.0,7
Thornbury,1,u,270000.0,PI,Nelson,2016-07-11,6.5,1,1,0.0,Darebin City Council,-37.7581,144.9944,Northern Metropolitan,8870.0,7
Thornbury,3,t,865000.0,PI,Love,2016-07-11,6.5,2,2,158.0,Darebin City Council,-37.7586,145.0056,Northern Metropolitan,8870.0,7
Thornbury,2,h,700000.0,PI,McGrath,2016-07-11,6.5,1,1,139.0,Darebin City Council,-37.7536,144.9921,Northern Metropolitan,8870.0,7
Thornbury,3,t,910000.0,S,Love,2016-07-11,6.5,2,1,0.0,Darebin City Council,-37.7551,145.0108,Northern Metropolitan,8870.0,7
Thornbury,2,u,491000.0,S,Nelson,2016-07-11,6.5,1,1,477.8968565815324,Darebin City Council,,,Northern Metropolitan,8870.0,7
Thornbury,2,u,532000.0,S,Love,2016-08-10,6.5,1,1,477.8968565815324,Darebin City Council,,,Northern Metropolitan,8870.0,8
Thornbury,3,h,1135000.0,S,Nelson,2016-08-10,6.5,1,1,294.0,Darebin City Council,-37.7585,145.0042,Northern Metropolitan,8870.0,8
Thornbury,1,u,260000.0,VB,Fletchers,2016-10-09,6.5,1,1,0.0,Darebin City Council,-37.7574,144.9907,Northern Metropolitan,8870.0,10
Thornbury,2,u,505000.0,SP,McGrath,2016-10-09,6.5,1,1,0.0,Darebin City Council,-37.7608,145.0059,Northern Metropolitan,8870.0,10
Thornbury,3,h,1010000.0,S,Love,2016-10-09,6.5,1,2,648.7162568807339,Darebin City Council,,,Northern Metropolitan,8870.0,10
Thornbury,1,u,365000.0,S,McGrath,2016-10-12,6.5,1,1,0.0,Darebin City Council,-37.7544,145.0092,Northern Metropolitan,8870.0,10
Thornbury,3,h,1430000.0,S,Nelson,2017-11-02,6.5,1,3,705.0,Darebin City Council,-37.7611,145.0142,Northern Metropolitan,8870.0,11
Thornbury,2,u,525500.0,S,Nelson,2017-11-02,6.5,1,1,724.0,Darebin City Council,-37.7564,145.0026,Northern Metropolitan,8870.0,11
Thornbury,3,h,1210000.0,PI,Nelson,2016-12-06,6.5,2,2,398.0,Darebin City Council,-37.763000000000005,145.0198,Northern Metropolitan,8870.0,12
Thornbury,2,h,944000.0,SP,Barry,2016-12-06,6.5,1,1,185.0,Darebin City Council,-37.763000000000005,145.0025,Northern Metropolitan,8870.0,12
Thornbury,2,h,970000.0,S,Barry,2016-12-06,6.5,1,3,491.0,Darebin City Council,-37.7633,145.0169,Northern Metropolitan,8870.0,12
Thornbury,3,h,887000.0,S,Love,2016-12-11,6.5,2,2,540.0,Darebin City Council,-37.7554,145.0211,Northern Metropolitan,8870.0,12
Thornbury,3,h,1265000.0,S,Woodards,2016-12-11,6.5,1,2,648.7162568807339,Darebin City Council,,,Northern Metropolitan,8870.0,12
Thornbury,1,u,277500.0,PI,hockingstuart,2016-12-11,6.5,1,1,0.0,Darebin City Council,-37.7542,145.0098,Northern Metropolitan,8870.0,12
Thornbury,3,h,701000.0,S,Stockdale,2016-08-13,6.5,3,2,273.0,Darebin City Council,-37.7583,145.0174,Northern Metropolitan,8870.0,8
Thornbury,2,h,740000.0,S,Harcourts,2016-05-14,6.5,1,2,467.0,Darebin City Council,-37.7606,145.0241,Northern Metropolitan,8870.0,5
Thornbury,2,h,1110000.0,SP,Barry,2016-05-14,6.5,1,0,288.0,Darebin City Council,-37.7564,144.9971,Northern Metropolitan,8870.0,5
Thornbury,3,h,2040000.0,S,Barry,2016-05-14,6.5,1,2,648.7162568807339,Darebin City Council,,,Northern Metropolitan,8870.0,5
Thornbury,4,h,795000.0,S,Love,2016-05-14,6.5,2,1,402.0,Darebin City Council,-37.7584,145.0214,Northern Metropolitan,8870.0,5
Thornbury,2,h,720000.0,PI,Love,2016-05-14,6.5,1,2,648.7162568807339,Darebin City Council,,,Northern Metropolitan,8870.0,5
Thornbury,1,u,332000.0,SP,Harcourts,2016-05-14,6.5,1,1,612.0,Darebin City Council,-37.7603,145.0165,Northern Metropolitan,8870.0,5
Thornbury,3,h,1200000.0,S,Nelson,2016-10-15,6.5,1,2,648.7162568807339,Darebin City Council,,,Northern Metropolitan,8870.0,10
Thornbury,3,h,1265000.0,S,Jellis,2016-10-15,6.5,2,2,397.0,Darebin City Council,-37.7515,144.9857,Northern Metropolitan,8870.0,10
Thornbury,2,h,1085000.0,S,Nelson,2016-10-15,6.5,1,2,303.0,Darebin City Council,-37.7569,144.9914,Northern Metropolitan,8870.0,10
Thornbury,3,h,898000.0,S,hockingstuart,2016-04-16,6.5,2,2,210.0,Darebin City Council,-37.7551,144.9993,Northern Metropolitan,8870.0,4
Thornbury,3,h,1235000.0,S,Jellis,2016-04-16,6.5,3,1,288.0,Darebin City Council,-37.7583,145.0025,Northern Metropolitan,8870.0,4
Thornbury,3,t,910500.0,SP,hockingstuart,2016-04-16,6.5,2,2,157.0,Darebin City Council,-37.759,144.988,Northern Metropolitan,8870.0,4
Thornbury,3,h,995000.0,S,Jellis,2016-04-16,6.5,1,1,327.0,Darebin City Council,-37.7574,144.9854,Northern Metropolitan,8870.0,4
Thornbury,2,h,760000.0,S,Nelson,2016-04-16,6.5,1,0,0.0,Darebin City Council,-37.7595,145.0061,Northern Metropolitan,8870.0,4
Thornbury,2,u,505000.0,S,Jellis,2016-04-16,6.5,1,0,0.0,Darebin City Council,-37.7591,145.0211,Northern Metropolitan,8870.0,4
Thornbury,3,h,1400000.0,SP,Jellis,2016-09-17,6.5,2,1,417.0,Darebin City Council,-37.7595,145.0017,Northern Metropolitan,8870.0,9
Thornbury,3,h,1200000.0,S,Nelson,2016-09-17,6.5,2,2,430.0,Darebin City Council,-37.751999999999995,144.9852,Northern Metropolitan,8870.0,9
